temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,city,country,date,year,month
22.3,6.7,13.9,0.0,8.0,Los Angeles,USA,2003-11-30,2003,11
19.4,9.1,13.3,0.0,8.7,Los Angeles,USA,2003-12-01,2003,12
23.0,6.2,13.3,0.0,7.7,Los Angeles,USA,2003-12-02,2003,12
23.2,7.3,14.0,0.0,7.4,Los Angeles,USA,2003-12-03,2003,12
22.7,8.4,14.4,0.0,8.7,Los Angeles,USA,2003-12-04,2003,12
21.4,8.9,14.1,0.0,6.6,Los Angeles,USA,2003-12-05,2003,12
19.7,9.6,14.2,0.0,7.2,Los Angeles,USA,2003-12-06,2003,12
16.5,12.7,14.2,2.1,11.7,Los Angeles,USA,2003-12-07,2003,12
18.5,7.8,12.6,0.0,10.4,Los Angeles,USA,2003-12-08,2003,12
19.6,5.4,11.8,0.0,9.6,Los Angeles,USA,2003-12-09,2003,12
16.1,6.7,11.0,0.0,15.1,Los Angeles,USA,2003-12-10,2003,12
15.4,6.5,10.3,0.0,20.9,Los Angeles,USA,2003-12-11,2003,12
16.0,3.4,9.2,0.0,9.2,Los Angeles,USA,2003-12-12,2003,12
16.5,4.8,9.8,0.0,7.6,Los Angeles,USA,2003-12-13,2003,12
12.6,4.7,8.3,3.9,12.1,Los Angeles,USA,2003-12-14,2003,12
17.6,1.6,8.4,0.0,10.5,Los Angeles,USA,2003-12-15,2003,12
19.6,3.9,9.9,0.0,13.0,Los Angeles,USA,2003-12-16,2003,12
21.5,5.1,11.6,0.0,10.6,Los Angeles,USA,2003-12-17,2003,12
24.9,7.6,14.2,0.0,9.8,Los Angeles,USA,2003-12-18,2003,12
21.9,8.8,13.7,0.1,11.3,Los Angeles,USA,2003-12-19,2003,12
15.7,10.6,13.2,0.0,6.5,Los Angeles,USA,2003-12-20,2003,12
17.9,7.4,12.2,0.0,9.5,Los Angeles,USA,2003-12-21,2003,12
22.9,6.3,13.5,0.0,9.8,Los Angeles,USA,2003-12-22,2003,12
15.5,10.5,12.2,1.5,12.3,Los Angeles,USA,2003-12-23,2003,12
15.4,7.2,11.5,1.4,9.2,Los Angeles,USA,2003-12-24,2003,12
13.7,8.4,12.2,27.5,29.5,Los Angeles,USA,2003-12-25,2003,12
12.3,2.3,7.3,0.0,12.3,Los Angeles,USA,2003-12-26,2003,12
13.1,1.1,6.1,0.0,9.4,Los Angeles,USA,2003-12-27,2003,12
14.4,1.0,6.7,0.0,9.3,Los Angeles,USA,2003-12-28,2003,12
12.1,2.5,7.1,0.0,6.3,Los Angeles,USA,2003-12-29,2003,12
16.5,3.7,9.6,0.0,9.1,Los Angeles,USA,2003-12-30,2003,12
16.4,3.7,9.0,0.0,8.6,Los Angeles,USA,2003-12-31,2003,12
14.9,4.5,9.1,0.0,8.0,Los Angeles,USA,2004-01-01,2004,1
10.6,5.8,8.8,4.0,10.1,Los Angeles,USA,2004-01-02,2004,1
12.7,4.6,8.0,0.0,19.4,Los Angeles,USA,2004-01-03,2004,1
14.6,2.5,7.4,0.0,10.5,Los Angeles,USA,2004-01-04,2004,1
15.9,2.6,7.6,0.0,13.7,Los Angeles,USA,2004-01-05,2004,1
18.0,4.5,9.9,0.0,10.3,Los Angeles,USA,2004-01-06,2004,1
18.5,7.4,12.1,0.0,9.2,Los Angeles,USA,2004-01-07,2004,1
22.3,4.7,11.8,0.0,9.9,Los Angeles,USA,2004-01-08,2004,1
21.3,7.4,12.7,0.0,8.9,Los Angeles,USA,2004-01-09,2004,1
24.5,7.5,14.3,0.0,8.5,Los Angeles,USA,2004-01-10,2004,1
23.7,8.0,14.2,0.0,8.9,Los Angeles,USA,2004-01-11,2004,1
20.6,7.7,12.7,0.0,6.2,Los Angeles,USA,2004-01-12,2004,1
24.8,7.4,14.4,0.0,9.4,Los Angeles,USA,2004-01-13,2004,1
24.5,9.2,15.4,0.0,10.9,Los Angeles,USA,2004-01-14,2004,1
21.5,8.1,13.5,0.0,8.6,Los Angeles,USA,2004-01-15,2004,1
18.2,6.7,11.6,0.0,9.9,Los Angeles,USA,2004-01-16,2004,1
18.8,7.4,11.9,0.0,11.5,Los Angeles,USA,2004-01-17,2004,1
16.5,5.6,10.7,0.5,8.2,Los Angeles,USA,2004-01-18,2004,1
17.6,8.8,12.5,0.4,9.3,Los Angeles,USA,2004-01-19,2004,1
14.7,7.7,10.6,0.2,7.2,Los Angeles,USA,2004-01-20,2004,1
19.1,4.9,11.1,0.0,7.9,Los Angeles,USA,2004-01-21,2004,1
21.3,5.0,11.8,0.0,10.8,Los Angeles,USA,2004-01-22,2004,1
20.0,5.0,11.8,0.0,12.2,Los Angeles,USA,2004-01-23,2004,1
13.2,6.0,9.5,1.0,9.0,Los Angeles,USA,2004-01-24,2004,1
17.1,7.6,11.3,0.0,9.2,Los Angeles,USA,2004-01-25,2004,1
16.3,3.8,9.9,0.0,9.7,Los Angeles,USA,2004-01-26,2004,1
16.1,4.0,9.8,0.4,8.7,Los Angeles,USA,2004-01-27,2004,1
19.4,7.5,12.4,0.0,8.9,Los Angeles,USA,2004-01-28,2004,1
19.8,6.8,12.2,0.0,9.7,Los Angeles,USA,2004-01-29,2004,1
18.0,6.2,11.2,0.0,13.3,Los Angeles,USA,2004-01-30,2004,1
17.3,7.9,11.8,0.0,14.3,Los Angeles,USA,2004-01-31,2004,1
17.2,4.1,10.1,0.0,9.8,Los Angeles,USA,2004-02-01,2004,2
15.5,5.6,10.3,13.1,17.8,Los Angeles,USA,2004-02-02,2004,2
13.1,3.3,8.7,0.7,12.0,Los Angeles,USA,2004-02-03,2004,2
16.2,3.9,9.3,0.0,13.0,Los Angeles,USA,2004-02-04,2004,2
18.2,3.4,10.0,0.0,9.6,Los Angeles,USA,2004-02-05,2004,2
19.6,3.8,10.7,0.0,9.3,Los Angeles,USA,2004-02-06,2004,2
19.9,4.4,11.1,0.0,19.3,Los Angeles,USA,2004-02-07,2004,2
19.7,5.2,11.6,0.0,10.2,Los Angeles,USA,2004-02-08,2004,2
19.0,4.1,10.9,0.0,13.0,Los Angeles,USA,2004-02-09,2004,2
19.6,5.6,11.3,0.0,16.9,Los Angeles,USA,2004-02-10,2004,2
20.7,4.1,11.6,0.0,9.5,Los Angeles,USA,2004-02-11,2004,2
20.8,5.0,11.9,0.0,11.8,Los Angeles,USA,2004-02-12,2004,2
18.2,2.9,10.4,0.0,10.6,Los Angeles,USA,2004-02-13,2004,2
18.0,4.0,10.4,0.0,13.0,Los Angeles,USA,2004-02-14,2004,2
18.8,5.0,11.5,0.0,11.2,Los Angeles,USA,2004-02-15,2004,2
20.5,5.6,13.1,0.0,9.1,Los Angeles,USA,2004-02-16,2004,2
24.8,9.0,15.5,0.0,12.4,Los Angeles,USA,2004-02-17,2004,2
15.8,7.7,11.9,10.5,10.4,Los Angeles,USA,2004-02-18,2004,2
16.8,4.8,10.4,0.0,10.0,Los Angeles,USA,2004-02-19,2004,2
13.8,8.9,10.9,4.3,6.0,Los Angeles,USA,2004-02-20,2004,2
13.2,7.5,10.1,1.8,16.1,Los Angeles,USA,2004-02-21,2004,2
14.2,8.5,10.6,24.4,18.1,Los Angeles,USA,2004-02-22,2004,2
14.4,7.9,10.6,2.4,10.7,Los Angeles,USA,2004-02-23,2004,2
14.4,6.6,10.3,0.1,11.2,Los Angeles,USA,2004-02-24,2004,2
15.6,6.1,10.7,12.2,17.9,Los Angeles,USA,2004-02-25,2004,2
14.7,8.7,11.9,40.3,21.1,Los Angeles,USA,2004-02-26,2004,2
14.4,5.3,9.6,0.1,19.9,Los Angeles,USA,2004-02-27,2004,2
16.4,3.4,9.3,0.0,15.5,Los Angeles,USA,2004-02-28,2004,2
15.4,5.2,9.8,0.0,11.0,Los Angeles,USA,2004-02-29,2004,2
13.9,6.8,9.8,7.2,14.8,Los Angeles,USA,2004-03-01,2004,3
15.1,8.0,10.7,10.7,16.9,Los Angeles,USA,2004-03-02,2004,3
21.2,5.8,12.8,0.0,12.2,Los Angeles,USA,2004-03-03,2004,3
18.5,7.9,12.9,0.0,14.5,Los Angeles,USA,2004-03-04,2004,3
18.7,10.0,13.0,0.0,12.3,Los Angeles,USA,2004-03-05,2004,3
22.5,7.7,14.3,0.0,13.7,Los Angeles,USA,2004-03-06,2004,3
28.4,10.5,18.5,0.0,8.9,Los Angeles,USA,2004-03-07,2004,3
30.4,12.3,20.4,0.0,9.8,Los Angeles,USA,2004-03-08,2004,3
29.1,13.7,20.4,0.0,10.6,Los Angeles,USA,2004-03-09,2004,3
29.1,12.1,19.7,0.0,8.7,Los Angeles,USA,2004-03-10,2004,3
28.6,12.6,19.6,0.0,9.8,Los Angeles,USA,2004-03-11,2004,3
20.8,13.0,16.4,0.0,10.9,Los Angeles,USA,2004-03-12,2004,3
22.7,11.5,16.3,0.0,12.3,Los Angeles,USA,2004-03-13,2004,3
24.3,10.8,17.5,0.0,9.3,Los Angeles,USA,2004-03-14,2004,3
23.5,10.4,16.9,0.0,10.0,Los Angeles,USA,2004-03-15,2004,3
29.7,11.7,19.9,0.0,9.2,Los Angeles,USA,2004-03-16,2004,3
29.8,13.6,20.6,0.0,10.9,Los Angeles,USA,2004-03-17,2004,3
26.1,12.7,18.8,0.0,9.9,Los Angeles,USA,2004-03-18,2004,3
24.1,11.6,17.4,0.0,9.9,Los Angeles,USA,2004-03-19,2004,3
26.7,12.1,18.5,0.0,14.6,Los Angeles,USA,2004-03-20,2004,3
25.5,12.8,18.7,0.0,11.3,Los Angeles,USA,2004-03-21,2004,3
27.6,12.4,19.3,0.0,12.1,Los Angeles,USA,2004-03-22,2004,3
21.5,12.8,16.3,0.0,10.9,Los Angeles,USA,2004-03-23,2004,3
21.0,12.2,15.8,0.0,13.0,Los Angeles,USA,2004-03-24,2004,3
21.0,9.8,15.2,0.0,14.6,Los Angeles,USA,2004-03-25,2004,3
22.3,11.0,15.7,0.0,16.2,Los Angeles,USA,2004-03-26,2004,3
25.5,8.9,16.9,0.0,9.7,Los Angeles,USA,2004-03-27,2004,3
31.9,11.8,21.6,0.0,9.4,Los Angeles,USA,2004-03-28,2004,3
33.0,13.5,23.1,0.0,11.1,Los Angeles,USA,2004-03-29,2004,3
27.5,15.1,20.3,0.0,14.2,Los Angeles,USA,2004-03-30,2004,3
23.4,10.9,16.7,0.0,12.9,Los Angeles,USA,2004-03-31,2004,3
16.2,11.2,13.2,1.9,15.3,Los Angeles,USA,2004-04-01,2004,4
20.7,8.2,13.9,0.3,13.3,Los Angeles,USA,2004-04-02,2004,4
18.3,12.5,14.8,0.0,14.3,Los Angeles,USA,2004-04-03,2004,4
20.4,11.1,15.6,0.2,14.6,Los Angeles,USA,2004-04-04,2004,4
20.9,10.5,15.0,0.0,12.6,Los Angeles,USA,2004-04-05,2004,4
19.6,9.8,14.1,0.0,11.5,Los Angeles,USA,2004-04-06,2004,4
22.0,8.5,15.0,0.0,12.8,Los Angeles,USA,2004-04-07,2004,4
21.3,10.3,15.2,0.0,11.8,Los Angeles,USA,2004-04-08,2004,4
23.3,11.4,16.7,0.0,14.1,Los Angeles,USA,2004-04-09,2004,4
22.5,13.0,16.5,0.0,14.0,Los Angeles,USA,2004-04-10,2004,4
27.6,9.9,18.4,0.0,17.7,Los Angeles,USA,2004-04-11,2004,4
25.6,12.2,18.7,0.0,12.8,Los Angeles,USA,2004-04-12,2004,4
24.2,10.3,17.2,0.0,13.0,Los Angeles,USA,2004-04-13,2004,4
22.2,9.1,15.8,0.0,13.5,Los Angeles,USA,2004-04-14,2004,4
22.2,9.4,15.7,0.0,13.8,Los Angeles,USA,2004-04-15,2004,4
20.6,10.7,14.9,0.0,15.0,Los Angeles,USA,2004-04-16,2004,4
14.9,9.6,12.1,1.0,19.6,Los Angeles,USA,2004-04-17,2004,4
20.0,7.6,13.2,0.0,15.3,Los Angeles,USA,2004-04-18,2004,4
21.0,8.0,14.5,0.0,15.8,Los Angeles,USA,2004-04-19,2004,4
22.2,8.1,15.4,0.0,14.0,Los Angeles,USA,2004-04-20,2004,4
22.7,10.4,16.8,0.0,15.5,Los Angeles,USA,2004-04-21,2004,4
25.5,11.5,17.9,0.0,18.2,Los Angeles,USA,2004-04-22,2004,4
31.1,11.2,21.0,0.0,20.7,Los Angeles,USA,2004-04-23,2004,4
31.0,11.5,21.9,0.0,16.1,Los Angeles,USA,2004-04-24,2004,4
34.2,12.7,24.1,0.0,17.0,Los Angeles,USA,2004-04-25,2004,4
37.7,14.6,26.8,0.0,19.2,Los Angeles,USA,2004-04-26,2004,4
37.7,16.9,27.6,0.0,18.7,Los Angeles,USA,2004-04-27,2004,4
27.5,14.2,20.9,0.0,17.8,Los Angeles,USA,2004-04-28,2004,4
21.6,12.9,16.1,0.6,14.5,Los Angeles,USA,2004-04-29,2004,4
27.9,10.3,19.1,0.0,16.9,Los Angeles,USA,2004-04-30,2004,4
32.8,11.7,23.1,0.0,16.8,Los Angeles,USA,2004-05-01,2004,5
37.5,15.2,27.0,0.0,18.8,Los Angeles,USA,2004-05-02,2004,5
38.3,17.5,28.6,0.0,19.8,Los Angeles,USA,2004-05-03,2004,5
34.3,19.1,26.3,0.0,15.1,Los Angeles,USA,2004-05-04,2004,5
29.7,16.9,22.8,0.0,13.0,Los Angeles,USA,2004-05-05,2004,5
31.3,13.2,22.5,0.0,16.2,Los Angeles,USA,2004-05-06,2004,5
31.7,16.3,24.1,0.0,17.8,Los Angeles,USA,2004-05-07,2004,5
30.2,14.1,22.7,0.0,15.1,Los Angeles,USA,2004-05-08,2004,5
29.3,13.4,21.6,0.0,16.4,Los Angeles,USA,2004-05-09,2004,5
23.8,13.4,18.7,0.0,15.3,Los Angeles,USA,2004-05-10,2004,5
24.4,12.3,18.3,0.0,15.0,Los Angeles,USA,2004-05-11,2004,5
25.9,11.1,18.5,0.0,18.0,Los Angeles,USA,2004-05-12,2004,5
28.4,11.4,20.9,0.0,13.0,Los Angeles,USA,2004-05-13,2004,5
31.1,14.0,22.9,0.0,16.9,Los Angeles,USA,2004-05-14,2004,5
28.7,14.5,21.7,0.0,12.5,Los Angeles,USA,2004-05-15,2004,5
25.3,14.4,19.4,0.0,14.7,Los Angeles,USA,2004-05-16,2004,5
24.1,14.4,18.0,0.0,15.6,Los Angeles,USA,2004-05-17,2004,5
24.6,13.8,18.6,0.0,15.0,Los Angeles,USA,2004-05-18,2004,5
24.1,12.6,18.2,0.0,14.3,Los Angeles,USA,2004-05-19,2004,5
23.3,12.5,17.2,0.0,15.3,Los Angeles,USA,2004-05-20,2004,5
21.8,12.5,16.7,0.0,14.2,Los Angeles,USA,2004-05-21,2004,5
24.4,12.5,17.1,0.0,16.5,Los Angeles,USA,2004-05-22,2004,5
21.9,13.0,16.3,0.0,13.3,Los Angeles,USA,2004-05-23,2004,5
21.1,13.1,15.9,0.3,14.0,Los Angeles,USA,2004-05-24,2004,5
21.6,11.6,15.8,0.0,13.5,Los Angeles,USA,2004-05-25,2004,5
24.1,10.1,16.8,0.0,15.1,Los Angeles,USA,2004-05-26,2004,5
23.4,11.7,17.3,0.0,12.6,Los Angeles,USA,2004-05-27,2004,5
23.0,13.1,17.4,0.0,14.5,Los Angeles,USA,2004-05-28,2004,5
26.4,13.8,18.8,0.1,14.1,Los Angeles,USA,2004-05-29,2004,5
31.2,12.6,22.6,0.0,12.4,Los Angeles,USA,2004-05-30,2004,5
31.8,15.6,23.7,0.0,13.6,Los Angeles,USA,2004-05-31,2004,5
30.3,15.6,22.9,0.0,12.9,Los Angeles,USA,2004-06-01,2004,6
29.7,16.2,22.8,0.0,12.7,Los Angeles,USA,2004-06-02,2004,6
29.5,16.8,22.6,0.0,11.7,Los Angeles,USA,2004-06-03,2004,6
30.9,17.3,23.5,0.0,13.3,Los Angeles,USA,2004-06-04,2004,6
30.4,17.0,23.5,0.0,12.8,Los Angeles,USA,2004-06-05,2004,6
27.3,17.5,21.6,0.0,13.5,Los Angeles,USA,2004-06-06,2004,6
23.9,14.9,18.9,0.0,14.1,Los Angeles,USA,2004-06-07,2004,6
21.8,14.9,17.7,0.0,15.9,Los Angeles,USA,2004-06-08,2004,6
23.9,12.5,17.3,0.0,16.0,Los Angeles,USA,2004-06-09,2004,6
26.2,12.5,18.9,0.0,13.8,Los Angeles,USA,2004-06-10,2004,6
26.6,13.4,20.0,0.0,13.2,Los Angeles,USA,2004-06-11,2004,6
27.3,13.4,20.5,0.0,12.4,Los Angeles,USA,2004-06-12,2004,6
28.4,14.5,21.3,0.0,13.9,Los Angeles,USA,2004-06-13,2004,6
27.5,15.9,21.1,0.0,12.1,Los Angeles,USA,2004-06-14,2004,6
26.7,15.3,20.6,0.0,13.7,Los Angeles,USA,2004-06-15,2004,6
25.4,15.3,19.8,0.0,14.4,Los Angeles,USA,2004-06-16,2004,6
26.0,14.3,19.8,0.0,13.8,Los Angeles,USA,2004-06-17,2004,6
25.8,13.8,19.5,0.0,12.8,Los Angeles,USA,2004-06-18,2004,6
24.8,14.6,19.2,0.0,13.0,Los Angeles,USA,2004-06-19,2004,6
25.7,13.5,19.5,0.0,12.9,Los Angeles,USA,2004-06-20,2004,6
25.5,14.4,19.6,0.0,11.4,Los Angeles,USA,2004-06-21,2004,6
27.2,14.3,20.3,0.0,12.1,Los Angeles,USA,2004-06-22,2004,6
28.6,15.2,21.0,0.0,12.6,Los Angeles,USA,2004-06-23,2004,6
30.6,15.1,22.6,0.0,14.1,Los Angeles,USA,2004-06-24,2004,6
31.3,16.5,23.5,0.0,13.5,Los Angeles,USA,2004-06-25,2004,6
31.2,16.3,23.8,0.0,14.2,Los Angeles,USA,2004-06-26,2004,6
27.3,17.6,21.8,0.0,12.9,Los Angeles,USA,2004-06-27,2004,6
25.4,14.7,19.4,0.0,14.1,Los Angeles,USA,2004-06-28,2004,6
24.9,14.1,18.5,0.0,12.9,Los Angeles,USA,2004-06-29,2004,6
24.4,14.1,18.4,0.0,13.7,Los Angeles,USA,2004-06-30,2004,6
25.9,12.7,19.3,0.0,15.0,Los Angeles,USA,2004-07-01,2004,7
26.7,14.2,20.2,0.0,14.3,Los Angeles,USA,2004-07-02,2004,7
25.8,13.8,19.6,0.0,12.4,Los Angeles,USA,2004-07-03,2004,7
28.4,14.7,21.2,0.0,12.5,Los Angeles,USA,2004-07-04,2004,7
29.5,16.1,22.3,0.0,12.6,Los Angeles,USA,2004-07-05,2004,7
29.9,17.1,22.6,0.0,13.8,Los Angeles,USA,2004-07-06,2004,7
27.2,15.8,21.0,0.0,13.8,Los Angeles,USA,2004-07-07,2004,7
27.1,14.7,20.2,0.0,13.9,Los Angeles,USA,2004-07-08,2004,7
29.3,14.8,21.4,0.0,13.8,Los Angeles,USA,2004-07-09,2004,7
32.5,16.4,24.2,0.0,14.3,Los Angeles,USA,2004-07-10,2004,7
34.7,18.2,26.6,0.0,14.8,Los Angeles,USA,2004-07-11,2004,7
35.6,20.7,27.7,0.0,14.2,Los Angeles,USA,2004-07-12,2004,7
35.6,20.4,27.4,0.0,13.3,Los Angeles,USA,2004-07-13,2004,7
34.6,19.4,26.7,0.0,12.8,Los Angeles,USA,2004-07-14,2004,7
33.3,19.3,26.2,0.0,13.2,Los Angeles,USA,2004-07-15,2004,7
33.7,18.6,26.1,0.0,15.4,Los Angeles,USA,2004-07-16,2004,7
33.6,19.5,26.2,0.0,16.2,Los Angeles,USA,2004-07-17,2004,7
33.9,19.9,26.8,0.0,14.5,Los Angeles,USA,2004-07-18,2004,7
34.6,20.4,27.2,0.0,13.8,Los Angeles,USA,2004-07-19,2004,7
35.2,19.6,27.3,0.0,13.4,Los Angeles,USA,2004-07-20,2004,7
33.1,19.5,25.9,0.0,13.6,Los Angeles,USA,2004-07-21,2004,7
31.1,18.4,24.2,0.0,13.1,Los Angeles,USA,2004-07-22,2004,7
31.2,18.2,24.1,0.0,12.0,Los Angeles,USA,2004-07-23,2004,7
32.4,18.8,25.0,0.0,13.2,Los Angeles,USA,2004-07-24,2004,7
34.2,19.3,26.3,0.0,15.5,Los Angeles,USA,2004-07-25,2004,7
34.4,20.0,26.5,0.0,13.5,Los Angeles,USA,2004-07-26,2004,7
31.1,17.6,24.0,0.0,13.0,Los Angeles,USA,2004-07-27,2004,7
29.5,15.7,22.1,0.0,12.2,Los Angeles,USA,2004-07-28,2004,7
29.6,16.4,22.6,0.0,13.2,Los Angeles,USA,2004-07-29,2004,7
29.3,16.4,22.6,0.0,11.9,Los Angeles,USA,2004-07-30,2004,7
30.2,16.7,23.0,0.0,13.2,Los Angeles,USA,2004-07-31,2004,7
28.9,17.4,22.3,0.0,12.7,Los Angeles,USA,2004-08-01,2004,8
27.4,15.1,21.0,0.0,12.9,Los Angeles,USA,2004-08-02,2004,8
29.6,14.5,21.9,0.0,12.8,Los Angeles,USA,2004-08-03,2004,8
29.0,15.4,21.7,0.0,12.2,Los Angeles,USA,2004-08-04,2004,8
29.0,15.6,22.0,0.0,11.8,Los Angeles,USA,2004-08-05,2004,8
31.6,15.3,23.6,0.0,14.2,Los Angeles,USA,2004-08-06,2004,8
33.0,16.4,25.2,0.0,13.5,Los Angeles,USA,2004-08-07,2004,8
33.8,19.9,26.5,0.0,13.5,Los Angeles,USA,2004-08-08,2004,8
34.6,21.3,27.3,0.0,13.1,Los Angeles,USA,2004-08-09,2004,8
36.1,21.4,28.3,0.0,13.4,Los Angeles,USA,2004-08-10,2004,8
34.5,21.2,27.4,0.0,13.1,Los Angeles,USA,2004-08-11,2004,8
30.8,20.7,25.2,0.0,11.8,Los Angeles,USA,2004-08-12,2004,8
32.2,20.0,24.9,0.0,12.5,Los Angeles,USA,2004-08-13,2004,8
31.2,18.9,24.4,0.0,15.3,Los Angeles,USA,2004-08-14,2004,8
29.7,18.9,23.8,0.0,12.2,Los Angeles,USA,2004-08-15,2004,8
30.4,18.8,23.8,0.0,13.0,Los Angeles,USA,2004-08-16,2004,8
30.4,17.7,23.7,0.0,11.3,Los Angeles,USA,2004-08-17,2004,8
30.4,17.6,23.4,0.0,13.0,Los Angeles,USA,2004-08-18,2004,8
28.4,17.5,22.4,0.0,12.3,Los Angeles,USA,2004-08-19,2004,8
29.2,16.8,22.0,0.0,12.3,Los Angeles,USA,2004-08-20,2004,8
26.9,17.0,20.8,0.0,12.8,Los Angeles,USA,2004-08-21,2004,8
27.8,14.5,20.4,0.0,14.5,Los Angeles,USA,2004-08-22,2004,8
25.7,15.3,19.8,0.0,15.0,Los Angeles,USA,2004-08-23,2004,8
26.0,14.7,20.0,0.0,13.2,Los Angeles,USA,2004-08-24,2004,8
28.2,15.3,21.6,0.0,13.0,Los Angeles,USA,2004-08-25,2004,8
27.1,15.6,20.9,0.0,12.6,Los Angeles,USA,2004-08-26,2004,8
28.4,15.7,21.6,0.0,12.4,Los Angeles,USA,2004-08-27,2004,8
30.4,17.2,23.1,0.0,11.7,Los Angeles,USA,2004-08-28,2004,8
30.8,17.6,23.2,0.0,12.1,Los Angeles,USA,2004-08-29,2004,8
32.6,17.6,24.5,0.0,11.8,Los Angeles,USA,2004-08-30,2004,8
34.3,17.2,25.9,0.0,11.0,Los Angeles,USA,2004-08-31,2004,8
35.7,18.7,27.3,0.0,12.5,Los Angeles,USA,2004-09-01,2004,9
33.6,20.8,26.1,0.0,13.8,Los Angeles,USA,2004-09-02,2004,9
26.6,17.7,21.1,0.0,14.1,Los Angeles,USA,2004-09-03,2004,9
32.9,14.2,23.6,0.0,13.6,Los Angeles,USA,2004-09-04,2004,9
38.6,16.9,27.8,0.0,15.1,Los Angeles,USA,2004-09-05,2004,9
35.2,17.7,26.7,0.0,15.3,Los Angeles,USA,2004-09-06,2004,9
36.7,17.4,27.0,0.0,15.8,Los Angeles,USA,2004-09-07,2004,9
35.8,21.0,27.6,0.0,14.0,Los Angeles,USA,2004-09-08,2004,9
32.9,20.1,26.5,0.0,10.0,Los Angeles,USA,2004-09-09,2004,9
35.3,20.5,27.6,0.0,13.8,Los Angeles,USA,2004-09-10,2004,9
34.7,21.4,27.9,0.0,16.5,Los Angeles,USA,2004-09-11,2004,9
32.0,20.8,25.6,0.0,13.2,Los Angeles,USA,2004-09-12,2004,9
28.2,18.0,22.5,0.0,12.2,Los Angeles,USA,2004-09-13,2004,9
27.2,18.1,21.2,0.0,11.2,Los Angeles,USA,2004-09-14,2004,9
28.8,17.4,22.1,0.0,11.2,Los Angeles,USA,2004-09-15,2004,9
28.9,17.8,22.6,0.0,10.9,Los Angeles,USA,2004-09-16,2004,9
29.2,16.5,22.1,0.0,11.5,Los Angeles,USA,2004-09-17,2004,9
27.8,15.1,21.0,0.0,14.1,Los Angeles,USA,2004-09-18,2004,9
23.5,15.0,18.6,0.0,20.1,Los Angeles,USA,2004-09-19,2004,9
26.1,12.1,18.8,0.0,14.0,Los Angeles,USA,2004-09-20,2004,9
31.7,13.1,22.2,0.0,13.3,Los Angeles,USA,2004-09-21,2004,9
34.4,15.3,24.5,0.0,16.5,Los Angeles,USA,2004-09-22,2004,9
34.2,15.9,24.5,0.0,14.8,Los Angeles,USA,2004-09-23,2004,9
34.6,15.9,25.0,0.0,15.0,Los Angeles,USA,2004-09-24,2004,9
34.0,16.1,25.3,0.0,14.8,Los Angeles,USA,2004-09-25,2004,9
33.2,20.8,25.8,0.0,12.7,Los Angeles,USA,2004-09-26,2004,9
30.8,18.4,23.5,0.0,11.7,Los Angeles,USA,2004-09-27,2004,9
25.2,15.1,19.3,0.0,12.0,Los Angeles,USA,2004-09-28,2004,9
22.7,13.1,17.2,0.0,11.7,Los Angeles,USA,2004-09-29,2004,9
22.7,14.3,17.5,0.0,10.9,Los Angeles,USA,2004-09-30,2004,9
25.6,12.1,18.3,0.0,11.9,Los Angeles,USA,2004-10-01,2004,10
27.6,12.8,19.8,0.0,14.0,Los Angeles,USA,2004-10-02,2004,10
27.5,14.1,20.3,0.0,13.4,Los Angeles,USA,2004-10-03,2004,10
27.5,14.7,20.3,0.0,11.8,Los Angeles,USA,2004-10-04,2004,10
28.9,13.5,21.1,0.0,11.9,Los Angeles,USA,2004-10-05,2004,10
30.7,13.8,22.4,0.0,12.2,Los Angeles,USA,2004-10-06,2004,10
30.9,15.8,23.3,0.0,9.2,Los Angeles,USA,2004-10-07,2004,10
32.5,15.0,23.8,0.0,11.1,Los Angeles,USA,2004-10-08,2004,10
27.7,15.6,21.3,0.0,13.4,Los Angeles,USA,2004-10-09,2004,10
24.3,14.9,17.8,0.0,13.9,Los Angeles,USA,2004-10-10,2004,10
25.3,11.8,18.8,0.0,10.5,Los Angeles,USA,2004-10-11,2004,10
30.7,15.4,21.9,0.0,12.3,Los Angeles,USA,2004-10-12,2004,10
28.9,14.1,20.5,0.0,12.5,Los Angeles,USA,2004-10-13,2004,10
32.0,15.5,22.5,0.0,14.7,Los Angeles,USA,2004-10-14,2004,10
26.6,15.4,20.2,0.0,11.7,Los Angeles,USA,2004-10-15,2004,10
21.0,13.2,16.7,0.5,14.1,Los Angeles,USA,2004-10-16,2004,10
19.3,14.9,16.6,15.2,18.3,Los Angeles,USA,2004-10-17,2004,10
19.0,14.3,16.2,6.9,14.3,Los Angeles,USA,2004-10-18,2004,10
19.0,13.6,15.6,15.3,24.7,Los Angeles,USA,2004-10-19,2004,10
16.4,12.4,15.0,49.8,30.6,Los Angeles,USA,2004-10-20,2004,10
18.2,8.8,13.4,0.0,11.9,Los Angeles,USA,2004-10-21,2004,10
20.1,10.1,14.2,0.0,10.7,Los Angeles,USA,2004-10-22,2004,10
20.2,9.4,14.5,0.0,11.6,Los Angeles,USA,2004-10-23,2004,10
19.5,11.0,14.8,0.0,9.7,Los Angeles,USA,2004-10-24,2004,10
18.4,11.7,14.6,0.0,11.0,Los Angeles,USA,2004-10-25,2004,10
